path,text
0000532.png,Square framed sign with gold border depicting a red and white building structure
0000533.png,"clean sprite, Stone brick wall composed of gray rectangular blocks with dark horizontal mortar joints"
0000534.png,"clean sprite, Wooden crate with square brown frame, horizontal slats, and a diagonal support brace"
0000535.png,"clean sprite, Square green button with beveled edges and the dark green word ""ON"" centered"
0000536.png,"clean sprite, Square white button with a beveled frame and the gray word ""OFF"" centered"
0000537.png,Square golden-yellow button with beveled edges and two dark horizontal dashes centered
0000538.png,"clean sprite, Four vertical silver metal spikes standing side-by-side with pointed tips"
0000539.png,"clean sprite, Four vertical blue spikes standing side-by-side with sharp pointed tips"
0000540.png,"clean sprite, White blooming flowers with pale petals on green stems with small leaves"
0000541.png,Cluster of spiky bright green grass blades with black outlines
0000542.png,"rough sprite, Single blue pointed crystal spire or spike with a dark gray tip"
0000543.png,Round brown bead or sphere with a dark circular opening in the center
0000544.png,Round brown bead or sphere with a curved dark indentation on the front
0000547.png,Shiny round bronze bead with white highlights and a dark horizontal symbol inside
0000548.png,Cylindrical pinkish-gray metal bead with vertical shine and a dark central slit
0000549.png,Cylindrical pinkish-gray metal bead showing reflective sides and a dark vertical opening
0000550.png,Shiny round bronze bead with bright white reflections and a dark inner marking
0000553.png,Cylindrical pinkish-gray metal bead viewed from the side with a dark indentation
0000554.png,"Rectangular shield, metallic grey and silver, with dark indented center markings"
0000555.png,"Rectangular plaque, silver metal, with beveled border and dark grey center markings"
0000556.png,"Heater shield, metallic silver, bearing a central upright white cross inside dark field"
0000559.png,"Rectangular plaque, silver and grey, featuring beveled border and curved dark shadow"
0000560.png,"Heater shield, metallic silver with black shadow, bearing an upright white cross"
0000561.png,"Heater shield, metallic silver, bearing an inverted white cross inside dark field"
0000563.png,"Rectangular shield, metallic silver, featuring an upright white cross on dark field"
0000564.png,"Rectangular shield, metallic silver, featuring an inverted white cross on dark field"
0000565.png,"Rectangular plaque, metallic silver, displaying a small white skull face in dark inset"
0000568.png,"Rectangular shield, metallic silver, with thick borders and an upright white cross"
0000569.png,"Rectangular shield, metallic silver, with thick borders and an inverted white cross"
0000580.png,"Heater shield, bright red with silver rim, bearing an inverted white cross"
0000585.png,"Rectangular shield, bright red with silver rim, bearing an inverted white cross"
0000587.png,"rough sprite, Rectangular plaque, red and silver with white skull, next to vertical purple stripe"
0000590.png,"Rectangular shield, bright red with silver rim, bearing a small white skull face"
0000591.png,"Chevron symbol, black and dark grey, pointing right with a white outline"
0000592.png,"clean sprite, Wooden cross, dark brown, standing vertically on a carved grey stone base"
0000593.png,"rough sprite, Energy shards, mint green, bursting upward in sharp angled crystalline spikes"
0000594.png,"Radial energy burst, mint green, exploding outwards in all directions with sharp rays"
0000595.png,"Shockwave blast, mint green, fanning upward into radiating angular energy rays"
0000616.png,"clean sprite, Teal curved armor piece with two rounded chest sections and darker shaded edges"
0000617.png,Teal curved armor piece angled sideways with smooth highlights and dark borders
0000618.png,"rough sprite, Teal armor piece showing cream skin sections and a small red accent"
0000619.png,"rough sprite, Teal armor piece with two cream-colored cutouts framing the upper front edge"
0000620.png,Teal curved armor piece with smooth rounded shoulders and shaded bottom rim
0000621.png,"clean sprite, Teal curved armor piece angled to the right with bright upper highlights"
0000622.png,Teal curved armor piece angled sideways with a single light beige upper pixel
0000623.png,"rough sprite, Teal armor piece with a large cream cutout on the left side"
0000624.png,"rough sprite, Teal armor piece with an upper cream cutout and small red pixel"
0000625.png,"rough sprite, Teal armor piece featuring two cream cutouts along the top edge"
0000626.png,"rough sprite, Teal armor piece with two prominent cream cutouts and dark bottom outline"
0000627.png,Teal curved armor piece facing right with smooth cyan shading and highlights
0000628.png,Teal curved armor piece centered with two bright highlights
0000638.png,"clean sprite, Helmet, teal smooth dome with an arched lower opening and shiny white highlight"
0000639.png,"rough sprite, Helmet, teal segmented dome with wavy horizontal ridges, arched opening, and white highlight"
0000640.png,"Helmet, teal dome with a textured scute pattern, two white highlights, and arched base"
0000641.png,"Helmet, dark teal dome featuring a scute grid pattern and arched lower edge"
0000642.png,"clean sprite, Helmet, teal smooth dome with arched bottom, white glint, and dark shaded rim"
0000643.png,"clean sprite, Helmet, teal rounded dome with an arched base, white highlight, and black outline"
0000644.png,"rough sprite, Helmet, teal dome with layered horizontal plates, shiny white reflection, and arched base"
0000645.png,"rough sprite, Helmet, teal dome with horizontal plate ridges, dark shading, and arched lower rim"
0000646.png,"Helmet, flat-topped teal cylinder with a thin vertical white highlight and arched cutout"
0000647.png,"Helmet, flat-topped teal cylinder with a thick vertical white highlight and arched cutout"
0000661.png,"Girl with blonde hair, pink shirt, blue pants, standing facing forward. (12 words)"
0000662.png,"Girl with blonde hair, pink shirt, blue pants"
0000605.png,Teal curved helmet with glossy white highlight and black outline
0000606.png,"clean sprite, Teal creature head with glowing yellow eyes, black outlines, and red accent"
0000607.png,"clean sprite, Teal creature head with two large glowing yellow eyes and black outlines"
0000608.png,"clean sprite, Teal rounded helmet or carapace with two white highlights and black outline"
0000609.png,"clean sprite, Teal rounded helmet or carapace with glossy highlights and black outline"
0000610.png,"clean sprite, Teal rounded helmet or carapace with white highlights and black outline"
0000611.png,"clean sprite, Teal creature head with glowing yellow eye patches and black outline"
0000612.png,"clean sprite, Teal creature head with glowing yellow eyes and dark outlines"
0000613.png,"clean sprite, Teal creature head with two large glowing yellow eyes and dark borders"
0000712.png,Golden cross grave marker with flared arms mounted on a grey stone base
0000713.png,Stone cross grave marker made of dark grey stone on a rounded base
0000714.png,Wooden cross grave marker constructed from brown timber set in a stone base
0000715.png,Broken wooden cross grave marker with chipped brown beams on a stone base
0000716.png,Rounded stone headstone with cracked grey surface standing in a dirt mound
0000717.png,Rounded stone headstone decorated with a golden cross and rectangular yellow plaque
0000718.png,Metal cemetery gate featuring tall grey vertical iron bars with pointed spikes
0000719.png,"Iron fence, vertical grey metal bars with pointed tops and horizontal crossbeams"
0000720.png,"Iron fence, vertical grey metal bars with a horizontal rectangular cemetery plaque"
0000721.png,"Iron gate, vertical grey metal bars featuring an ornamental cross and arch"
0000722.png,"clean sprite, Wooden coffin, dark brown rectangular casket with horizontal lid and round silver handles"
0000723.png,"clean sprite, Wooden coffin, dark brown casket with glowing gold coins on top and handles"
0000724.png,"Bone, diagonal yellowish-green skeletal bone with rounded joint ends and black outline"
0000725.png,"clean sprite, Skull, yellowish-green human skull embedded in a dark grey rocky mound"
0000726.png,"Grey rock, smooth rounded stone boulder with mottled light and dark shading"
0000727.png,"Bone, horizontal yellowish-green skeletal bone with rounded joint ends and black outline"
0000728.png,"Bat, dark brown flying creature with outstretched scalloped wings and yellow eyes"
0000729.png,"clean sprite, Cartoon character, bald person wearing light blue shirt with yellow duck and dark trousers"
